Unnamed: 0,track_id,artists,album_name,track_name,popularity,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,track_genre,primary_artist,artist,pais,region,region_label
2454,0YNtAadZvKBBEFARtfoCV8,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Compass,70,167960,False,0.7,0.82,5,-5.499,0,0.0329,0.238,0.318,0.658,0.667,109.998,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2455,5v8aEcHcaJIGYpfVVPtJjI,The Neighbourhood,I'm Sorry...,Wires,71,193080,False,0.568,0.569,7,-6.013,0,0.0329,0.0004,0.102,0.342,0.266,72.991,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2456,4XfI7M5gLwEY84gYiH4RDD,The Neighbourhood,Chip Chrome & The Mono-Tones,Devil's Advocate,71,186306,False,0.662,0.681,11,-8.152,0,0.0315,0.0321,0.139,0.508,0.864,98.004,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2461,2Kt1XplPBQBsDKQDa6TssB,The Neighbourhood,I Love You.,Flawless,70,246493,True,0.568,0.871,0,-3.453,1,0.0308,0.0553,0.51,0.303,0.374,119.99,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2463,3Y4rUyw7XBCK6hGHCOt6rp,The Strokes,Comedown Machine,"Call It Fate, Call It Karma",72,204773,False,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,4,alt-rock,The Strokes,The Strokes,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2464,65Ce0h4SA18GuH6nuI1QWe,The Score,ATLAS (Deluxe),On And On,60,215706,False,0.53,0.727,1,-5.179,0,0.0441,0.0387,0.0,0.212,0.385,76.943,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2465,6hypt8VPJxeMXTTcRUHS86,The Score,Pressure,Glory,60,166693,False,0.564,0.613,11,-5.055,1,0.0318,0.111,3.22e-06,0.0825,0.48,84.951,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2467,0sJ4NbFdEhgLOtInlbRmFl,The Score,ATLAS,Higher,60,214613,False,0.449,0.745,9,-5.045,0,0.0327,0.00342,0.0,0.295,0.465,83.918,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2468,5k02Wjsu2MdpF3c9VFQD0k,The Score,ATLAS,Never Going Back,61,197680,False,0.546,0.619,6,-6.09,0,0.042,0.0122,0.0,0.0585,0.625,159.982,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2471,7x8dCjCr0x6x2lXKujYD34,Foo Fighters,"Echoes, Silence, Patience & Grace",The Pretender,79,269373,False,0.433,0.959,9,-4.04,1,0.0431,0.000917,0.0,0.028,0.365,172.984,4,alt-rock,Foo Fighters,Foo Fighters,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2473,0jOSpB2zK2O0SNxj8ZT5lp,Chris Tomlin,How Great Is Our God: The Essential Collection,How Great Is Our God,64,305426,False,0.318,0.573,1,-5.653,1,0.0324,0.107,0.0,0.0854,0.0765,156.054,4,alt-rock,Chris Tomlin,Chris Tomlin,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2487,1HxNA8JjIIfVGqMr7Jm59f,Los Caligaris,Circología,Mejilla Izquierda,50,229280,False,0.757,0.888,9,-5.636,1,0.156,0.132,0.0,0.139,0.543,150.079,4,alt-rock,Los Caligaris,Los Caligaris,Argentina,Latino-LAM,Latinoamérica
2500,07VBqWH6NG8L2ad3l84UKk,The Neighbourhood,Wiped Out!,R.I.P. 2 My Youth,69,205280,False,0.353,0.686,7,-5.704,0,0.0534,0.00216,0.0,0.123,0.177,94.47,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2501,40iocOzytrqaRn5RbGPDNp,The Neighbourhood,Chip Chrome & The Mono-Tones,Cherry Flavoured,68,208453,False,0.617,0.574,6,-9.768,1,0.0276,0.23,0.0105,0.0983,0.396,91.769,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2505,113xf7t4qNM7038YJvauik,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Nervous,70,245000,False,0.589,0.614,0,-7.528,0,0.0426,0.0213,0.165,0.31,0.318,119.837,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2508,7kxfWvj6u9oWQ5C36kMtGb,Alter Bridge,Blackbird,Watch Over You,60,259133,False,0.276,0.658,7,-5.418,1,0.0329,0.0836,0.000553,0.161,0.16,172.326,4,alt-rock,Alter Bridge,Alter Bridge,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2510,2MLHyLy5z5l5YRp7momlgw,Weezer,Weezer (Green Album),Island In The Sun,78,200306,False,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.623,4,alt-rock,Weezer,Weezer,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2512,0VeoSHlgashtg5JYPJjl15,The Score,Pressure,Stronger,61,190986,False,0.267,0.67,2,-4.688,0,0.0807,0.0232,0.0,0.312,0.114,191.883,3,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2515,6A6PDawvZIfnJHW40sBHzz,The Score,ATLAS,Miracle,59,206400,False,0.638,0.766,11,-4.12,0,0.0368,0.0621,0.0,0.273,0.588,129.987,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2520,3LhGRE7ZNOEZhrqazWMYRI,The Score,ATLAS (Deluxe),Money Run Low,61,185466,False,0.651,0.933,7,-3.978,0,0.0457,0.0203,0.0,0.306,0.798,134.048,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2524,1mWdyqs6Zvg8b1lKjDc8yB,Chris Tomlin,The Ultimate Playlist,Good Good Father,66,293398,False,0.429,0.587,9,-4.588,1,0.0275,0.315,0.0,0.108,0.164,145.003,3,alt-rock,Chris Tomlin,Chris Tomlin,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2525,6ZkeNE5zlcl13PbnzXdw38,Charlie Brown Jr.,Acústico (Ao Vivo),Tudo Pro Alto - Ao Vivo,48,184093,False,0.474,0.983,10,-5.498,0,0.0598,0.0182,0.000128,0.691,0.725,92.68,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2526,2m2QV4YsDoVNQ9Y6THdSg4,Charlie Brown Jr.,Imunidade Musical,Aquela Paz,49,176960,False,0.586,0.487,11,-9.29,1,0.0341,0.769,0.0001,0.181,0.693,123.897,5,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2527,2ScU6iEvgb0TIuKiyem9rg,Charlie Brown Jr.,Acústico (Ao Vivo),Proibida Pra Mim (Grazon) - Ao Vivo,48,151666,False,0.345,0.976,8,-4.74,1,0.0487,0.000587,0.0507,0.487,0.818,181.121,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2533,6XEbIRw3DVFb6vQftaewOD,Panteon Rococo,XX Años (En Vivo),Toloache Pa' Mi Negra - En Vivo,49,218280,False,0.411,0.897,11,-9.229,1,0.0629,0.00312,0.00921,0.939,0.668,102.972,4,alt-rock,Panteon Rococo,Panteon Rococo,México,Latino-LAM,Latinoamérica
2551,3E7heceGl4ojbkWXyBiLSL,Charlie Brown Jr.,Me Namora,Céu Azul,48,198786,False,0.68,0.598,1,-6.147,0,0.027,0.61,0.0,0.106,0.62,120.09,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2552,6TA5aymvVrtiPVbuAwmPIc,The Neighbourhood,Hard To Imagine The Neighbourhood Ever Changing,Scary Love,69,222666,False,0.595,0.636,5,-5.981,0,0.0312,9.45e-05,0.0529,0.196,0.147,112.008,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2554,2t0wwvR15fc3K1ey8OiOaN,The Strokes,The New Abnormal,Selfless,71,222093,False,0.538,0.679,4,-4.297,1,0.0333,0.191,0.00175,0.0889,0.0888,121.99,4,alt-rock,The Strokes,The Strokes,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2555,5pKCDm2fw4k6D6C5Rk646C,Bullet For My Valentine,The Poison,Tears Don't Fall,65,348386,True,0.214,0.931,7,-3.347,0,0.143,0.000705,3.09e-06,0.0797,0.233,162.115,4,alt-rock,Bullet For My Valentine,Bullet For My Valentine,Reino Unido,Anglophone,Anglophone (USA/UK/AUS/CAN)
2556,6GGaeNKmqQQfQmTlNoUezD,The Score,Victorious,Victorious,53,196616,False,0.509,0.715,5,-6.328,0,0.0419,0.0303,4.31e-06,0.468,0.277,159.872,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2558,1jq28NGw6wdtFKx8MBPy6C,Nickelback,Dark Horse,Burn It to the Ground,73,212346,False,0.617,0.922,11,-3.474,1,0.0744,0.000247,0.388,0.363,0.6,132.059,4,alt-rock,Nickelback,Nickelback,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
2560,55yvzYuvJYG2RUEnMK78tr,Nirvana,Nirvana,About A Girl,74,166640,False,0.409,0.932,11,-4.538,0,0.0339,1.87e-05,1.6e-06,0.31,0.591,131.761,4,alt-rock,Nirvana,Nirvana,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2564,2hRNxkgCScd5yxbTsrGQR4,Charlie Brown Jr.,Acústico (Ao Vivo),Vinheta: Beat Box II / Como Tudo Deve Ser - Ao Vivo,48,282333,False,0.544,0.596,1,-10.325,0,0.059,0.226,1.17e-05,0.989,0.794,80.96,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2566,4to8RSl1qZa7q3X8z4nOk3,Charlie Brown Jr.,De 1997 A 2007,Pontes Indestrutíveis,48,209084,False,0.729,0.711,7,-8.04,1,0.119,0.248,0.0,0.198,0.808,159.019,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2568,6c61kVcF2zmFExhWYwDrDX,Patricio Rey y sus Redonditos de Ricota,Un Baión para el Ojo Idiota,Ella Debe Estar Tan Linda,48,241306,False,0.268,0.863,9,-6.09,1,0.0478,0.00197,0.0271,0.129,0.447,205.911,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2569,7dZq3hxakgytMDpxK0QNhR,Charlie Brown Jr.,Acústico (Ao Vivo),Tudo Que Ela Gosta De Escutar - Ao Vivo,48,190960,False,0.513,0.89,5,-5.253,0,0.0728,0.0319,0.00108,0.687,0.73,122.698,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2571,2CCJ1YRPIk7c2VtRL8JMhg,Patricio Rey y sus Redonditos de Ricota,Gulp!,Superlógico,48,184840,False,0.624,0.73,2,-8.811,1,0.0322,0.419,4.25e-05,0.2,0.761,122.053,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2572,31uiFApsv5BVunx9bypX6u,Charlie Brown Jr.;Marcelo Nova,Acústico (Ao Vivo),Hoje - Ao Vivo,48,262533,False,0.589,0.967,8,-6.05,1,0.0751,0.0163,5.83e-06,0.84,0.44,114.154,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2589,1xeJGNdKyEqqhWfkR31jM2,Los Caligaris,Circología,Aunque No Quiero,48,215626,False,0.605,0.79,7,-5.675,1,0.0348,0.0229,0.0,0.0955,0.644,141.819,4,alt-rock,Los Caligaris,Los Caligaris,Argentina,Latino-LAM,Latinoamérica
2600,40gvh6jP5qxMJuMmF9lG9A,The Neighbourhood,Wiped Out!,Baby Came Home 2 / Valentines,71,390493,False,0.21,0.499,2,-9.754,0,0.0485,0.0687,0.00315,0.773,0.108,74.094,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2615,10Nmj3JCNoMeBQ87uw5j8k,Red Hot Chili Peppers,Stadium Arcadium,Dani California,78,282160,False,0.556,0.913,0,-2.36,1,0.0437,0.0193,8.59e-06,0.346,0.73,96.184,4,alt-rock,Red Hot Chili Peppers,Red Hot Chili Peppers,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2620,3UULkHdmLDqBDPmBYltoRE,Alter Bridge,One Day Remains,Metalingus,67,259959,False,0.496,0.981,8,-3.268,1,0.108,9.33e-06,0.0,0.0958,0.163,109.905,4,alt-rock,Alter Bridge,Alter Bridge,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2621,0RW1xWSPxmbXf012RN3yWl,Phil Wickham,The Ascension,This Is Amazing Grace,65,279786,False,0.512,0.814,10,-5.467,1,0.0327,0.00419,0.0,0.0991,0.277,97.996,4,alt-rock,Phil Wickham,Phil Wickham,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2622,70oCSjkWqBvGBql9gJz5dx,Patricio Rey y sus Redonditos de Ricota,La Mosca y la Sopa,Fusilados por la Cruz Roja,47,255000,False,0.557,0.873,9,-6.674,0,0.0449,0.00822,0.00453,0.0648,0.868,162.842,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2624,3QoydK0LFOpK0JnfIpCffR,Charlie Brown Jr.,Acústico (Ao Vivo),O Coro Vai Come - Ao Vivo,48,128106,False,0.511,0.981,0,-5.329,0,0.0579,0.0301,0.0612,0.747,0.896,172.968,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2627,6dr4yfIX1gO7to68cDcCsp,Patricio Rey y sus Redonditos de Ricota,La Mosca y la Sopa,Toxi-Taxi,47,219333,False,0.576,0.858,7,-6.372,1,0.0695,0.000757,0.00604,0.305,0.704,111.96,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2628,7sC2sL3Q5cZswDQJfnlfOt,Charlie Brown Jr.,100% Charlie Brown Jr - Abalando A Sua Fábrica,Tudo Pro Alto,48,203093,False,0.215,0.945,10,-7.201,0,0.0798,0.000639,0.453,0.204,0.603,179.079,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2630,2VTgVKaabe96ezuyDW5ugq,Charlie Brown Jr.;RZO,Acústico (Ao Vivo),A Banca (Ratatá É Bicho Solto) - Ao Vivo,47,240200,False,0.557,0.898,11,-5.109,0,0.25,0.551,0.0,0.81,0.827,109.246,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2633,1hqiUgSEsjZlpQPZ85I61N,Charlie Brown Jr.,Transpiração Contínua Prolongada - Edição Comemorativa,Quinta-Feira,47,290200,False,0.724,0.646,11,-4.495,1,0.0658,0.0977,0.179,0.0647,0.824,143.674,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2635,5DSgzNSlB4EHCIi8YAXxWn,Babasónicos,Jessico,Deléctrico,47,258292,False,0.694,0.907,0,-5.222,1,0.0436,0.0164,0.3,0.181,0.783,116.998,4,alt-rock,Babasónicos,Babasónicos,Argentina,Latino-LAM,Latinoamérica
2639,79vchPw6mA5F3b4Ft2TqDT,Los Caligaris,Razón (En Vivo) - Single,Razón - En Vivo,47,204583,False,0.533,0.87,6,-5.996,1,0.0679,0.109,0.0,0.951,0.588,152.254,4,alt-rock,Los Caligaris,Los Caligaris,Argentina,Latino-LAM,Latinoamérica
2649,2wmofaCfAaF9hdjEXmdfTO,Charlie Brown Jr.,Chegou Quem Faltava - Versão Completa (Ao Vivo),Confisco - Ao Vivo - Chegou Quem Faltava,47,181333,False,0.504,0.969,1,-5.439,1,0.11,0.000395,0.154,0.96,0.389,131.367,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2650,3RlsVPIIs5KFhLFhxZ4iDF,Nickelback,All the Right Reasons (Walmart Exclusive Edition),Rockstar,70,252040,False,0.616,0.91,0,-3.004,1,0.0386,0.0459,0.0,0.343,0.693,144.072,4,alt-rock,Nickelback,Nickelback,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
2657,5Xak5fmy089t0FYmh3VJiY,Pearl Jam,Ten,Black,74,342653,False,0.36,0.684,4,-6.457,0,0.0308,0.323,0.0,0.34,0.2,77.15,4,alt-rock,Pearl Jam,Pearl Jam,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2658,1L94M3KIu7QluZe63g64rv,Pearl Jam,Ten,Alive,76,340907,False,0.284,0.875,11,-6.069,0,0.0422,0.00752,0.000461,0.402,0.595,75.009,4,alt-rock,Pearl Jam,Pearl Jam,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2660,5d9RSSwDvlTyuwfmeafUah,Phil Wickham,Living Hope,Living Hope,55,327000,False,0.292,0.535,3,-6.892,1,0.0393,0.0355,0.0,0.0977,0.316,143.949,4,alt-rock,Phil Wickham,Phil Wickham,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2665,1w68dw4EgQy5aUgpBuZQVj,Charlie Brown Jr.,Acústico (Ao Vivo),Quinta-Feira - Ao Vivo,47,317160,False,0.394,0.834,11,-6.658,1,0.0632,0.142,0.00107,0.919,0.834,147.975,4,alt-rock,Charlie Brown Jr.,Charlie Brown Jr.,Brasil,Latino-LAM,Latinoamérica
2666,1pLQZ6MwbYaLqzJT3imTBU,Charly García,Parte De La Religion,Buscando un Símbolo de Paz,47,282840,False,0.687,0.926,5,-7.313,1,0.0548,0.0486,0.00174,0.162,0.58,115.753,4,alt-rock,Charly García,Charly García,Argentina,Latino-LAM,Latinoamérica
2700,3vooOYHU0Fi3ViCG7Ozh0Y,The Neighbourhood,I Love You.,W.D.Y.W.F.M?,68,259413,False,0.557,0.845,8,-2.926,0,0.0346,0.0303,0.00851,0.354,0.508,123.997,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2701,0QnONzv3TvHAWk294h6DaQ,Pearl Jam,Last Kiss,Last Kiss,71,195466,False,0.622,0.692,7,-6.97,1,0.0276,0.363,0.000158,0.193,0.774,112.053,4,alt-rock,Pearl Jam,Pearl Jam,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2703,2EtDBM1HREttw143IwZvJ0,The Score;blackbear,Pressure,Dreamin (with blackbear),59,198640,True,0.609,0.726,1,-3.947,0,0.108,0.00252,0.0,0.0745,0.616,79.967,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2705,551qy5vUgrUfEUc4dCNfht,Nirvana,MTV Unplugged In New York,Where Did You Sleep Last Night,69,306066,False,0.573,0.59,3,-8.43,1,0.0557,0.667,0.000397,0.691,0.364,108.789,3,alt-rock,Nirvana,Nirvana,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2709,7kzKAuUzOITUauHAhoMoxA,The Strokes,Is This It,Last Nite,74,193506,False,0.624,0.91,0,-5.703,1,0.0297,0.0285,0.000198,0.0789,0.767,104.042,4,alt-rock,The Strokes,The Strokes,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2713,1Ic9pKxGSJGM0LKeqf6lGe,Nirvana,In Utero - 20th Anniversary Remaster,All Apologies,72,233173,False,0.446,0.632,1,-12.197,1,0.034,0.0793,0.000266,0.0881,0.359,113.176,4,alt-rock,Nirvana,Nirvana,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2716,5KnqauuLF6qyZA9RzfeKxG,Red Hot Chili Peppers,Return of the Dream Canteen,The Drummer,68,202888,False,0.536,0.894,9,-5.687,1,0.0479,0.00596,0.0168,0.118,0.784,174.899,4,alt-rock,Red Hot Chili Peppers,Red Hot Chili Peppers,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2718,4Y4ldFPbe39m81tRLOcIWd,The Score,Metamorph,Head Up,59,169977,False,0.596,0.638,9,-5.849,1,0.0557,0.00494,1.4e-05,0.138,0.269,144.871,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2721,56sk7jBpZV0CD31G9hEU3b,Three Days Grace,One-X,Animal I Have Become,74,231400,False,0.553,0.853,8,-3.668,1,0.0339,0.000684,0.0,0.126,0.506,122.023,4,alt-rock,Three Days Grace,Three Days Grace,Canadá,Anglophone,Anglophone (USA/UK/AUS/CAN)
2723,0aQAxk0VUa03yons7PZjS1,Patricio Rey y sus Redonditos de Ricota,La Mosca y la Sopa,Blues de la Artillería,46,269800,False,0.67,0.62,11,-7.247,0,0.0274,0.045,0.00126,0.11,0.876,108.243,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2725,7c6AxRHaO6nfzhOxLShc94,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Ladrón de Mi Cerebro,47,214053,False,0.566,0.784,9,-7.609,1,0.0294,0.0875,0.00792,0.115,0.572,109.851,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2733,0iUuCOGuE6aeHjX0GarFC9,Patricio Rey y sus Redonditos de Ricota,Un Baión para el Ojo Idiota,Todo Preso Es Político,46,348533,False,0.406,0.863,4,-4.943,1,0.036,0.00152,0.196,0.0996,0.685,149.8,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2736,4DVU0z4zLAqPq2ShvB7Hl3,Panteon Rococo,Panteón Rococó,Que Pasará,47,240373,False,0.736,0.878,0,-5.185,1,0.0654,0.0263,0.0,0.112,0.833,160.078,4,alt-rock,Panteon Rococo,Panteon Rococo,México,Latino-LAM,Latinoamérica
2756,5awDvzxWfd53SSrsRZ8pXO,Rammstein,Sehnsucht,Du hast,75,234226,False,0.64,0.922,9,-6.283,0,0.0385,0.00369,0.055,0.332,0.716,125.105,4,alt-rock,Rammstein,Rammstein,Alemania,Europa,Europa (no anglosajona)
2763,57Xjny5yNzAcsxnusKmAfA,The Strokes,Room On Fire,Reptilia,75,219826,False,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4,alt-rock,The Strokes,The Strokes,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2765,5Rizj5FLb2AyNKu9esjYY6,Nirvana,In Utero - 20th Anniversary - Deluxe Edition,Rape Me,71,170000,False,0.42,0.746,8,-10.628,1,0.0467,0.0141,0.0,0.0661,0.229,111.886,4,alt-rock,Nirvana,Nirvana,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2771,1Kff9M64hU5w2sC8RpxT51,Los Caligaris,Canciones para Armar,Olvidar,46,297034,False,0.716,0.712,4,-8.641,1,0.0305,0.0374,0.000215,0.121,0.872,141.93,4,alt-rock,Los Caligaris,Los Caligaris,Argentina,Latino-LAM,Latinoamérica
2775,0zpEpdoYYyhBEwgfsxqVVe,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,Perdiendo el Tiempo,46,232240,False,0.632,0.85,11,-7.382,0,0.0444,0.00459,0.0022,0.126,0.663,137.13,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2789,0nIr30RF5GZRmJWp8IBLpC,Los Caligaris,Circología,Bolso Gris,46,202000,False,0.686,0.72,5,-4.771,1,0.0252,0.0347,0.0,0.16,0.771,97.978,4,alt-rock,Los Caligaris,Los Caligaris,Argentina,Latino-LAM,Latinoamérica
2792,5auwSKx96QcROy6CTGnHIl,Panteon Rococo,XX Años (En Vivo),Esta Noche - En Vivo,46,236026,False,0.387,0.953,0,-9.177,1,0.158,0.00155,0.000117,0.859,0.167,101.749,4,alt-rock,Panteon Rococo,Panteon Rococo,México,Latino-LAM,Latinoamérica
2800,0Ot6e3wYVQQ1Us9PM977jE,The Neighbourhood,"Thank You,",A Little Death,65,209706,False,0.53,0.763,6,-4.712,0,0.0332,0.0026,1.86e-06,0.105,0.338,88.013,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2804,5YCPqMoXNlPeUJ9fm1dlz3,The Neighbourhood;Young Saab,Sweater Weather (Young Saab Remix),Sweater Weather - Young Saab Remix,61,267270,False,0.583,0.954,7,-4.179,0,0.0788,0.000553,0.243,0.414,0.421,124.029,4,alt-rock,The Neighbourhood,The Neighbourhood,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2806,1BLOVHYYlH4JUHQGcpt75R,The Strokes,The New Abnormal,Ode To The Mets,67,351786,False,0.426,0.617,1,-5.423,0,0.0289,0.341,0.181,0.101,0.201,92.002,4,alt-rock,The Strokes,The Strokes,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2812,7BCxIjRsqbc9Yiy2haBCIK,Red Hot Chili Peppers,Return of the Dream Canteen,Tippa My Tongue,66,260808,False,0.573,0.913,5,-6.52,0,0.0409,0.00861,0.0273,0.114,0.795,88.418,4,alt-rock,Red Hot Chili Peppers,Red Hot Chili Peppers,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2814,027qrQMWGsHo13amwdaBkI,The Score,Carry On,Can You Hear Me Now,54,194235,False,0.596,0.781,5,-6.493,0,0.0408,0.0131,0.00123,0.178,0.155,143.936,4,alt-rock,The Score,The Score,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2815,5OQsiBsky2k2kDKy2bX2eT,Foo Fighters,There Is Nothing Left To Lose,Learn to Fly,77,235293,False,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,4,alt-rock,Foo Fighters,Foo Fighters,USA,Anglophone,Anglophone (USA/UK/AUS/CAN)
2824,2d4OxzOWcVWtACFsILP7Zj,Babasónicos,Infame,Estertor,46,183092,False,0.425,0.692,11,-6.699,0,0.0322,0.435,0.0124,0.356,0.494,155.582,4,alt-rock,Babasónicos,Babasónicos,Argentina,Latino-LAM,Latinoamérica
2825,3ywytFNiWrmc59LKpGP6NY,Patricio Rey y sus Redonditos de Ricota,Cordero Atado,El Arte del Buen Comer,46,276440,False,0.682,0.704,4,-8.286,0,0.0298,0.0205,5.66e-05,0.146,0.298,105.889,4,alt-rock,Patricio Rey y sus Redonditos de Ricota,Patricio Rey y sus Redonditos de Ricota,Argentina,Latino-LAM,Latinoamérica
2827,7vP1ftuN13Tq2j9gVlEm1l,Los Caligaris;Pedro Fernández,Vivir Así Es Morir de Amor,Vivir Así Es Morir de Amor,45,195406,False,0.704,0.739,11,-6.015,0,0.0588,0.25,0.0,0.0144,0.809,109.992,4,alt-rock,Los Caligaris,Los Caligaris,Argentina,Latino-LAM,Latinoamérica
